transaction_id,date,product_id,store_id,customer_segment_id,channel_id,units_sold,unit_price,gross_sales,discount_amount,net_sales,promotion_id,discount_percentage,inventory_available,stockout_flag,return_units,return_amount,true_demand_estimate
T000055779,2024-04-16,P004,S04,Value Seeker,Physical Store,27,38420.79,1026000.0,0.0,1026000.0,,0.0,3216.1,False,0,0.0,27
T000055780,2024-04-16,P005,S04,Occasional Shopper,Online,41,6524.19,266500.0,0.0,266500.0,,0.0,35734.6,False,2,13048.38,41
T000055781,2024-04-16,P006,S04,Premium Buyer,Physical Store,64,647.82,41600.0,139.52,41460.48,,0.0,515898.3,False,4,2591.28,64
T000055782,2024-04-16,P001,S05,Premium Buyer,Mobile App,17,12421.52,212500.0,1334.16,211165.84,,0.0,29355.4,False,1,12421.52,17
T000055783,2024-04-16,P002,S05,Loyal Regular,Physical Store,54,177.91,9720.0,112.86,9607.14,,0.0,369594.7,False,0,0.0,54
T000055784,2024-04-16,P003,S05,Budget Shopper,Mobile App,22,1832.26,39600.0,0.0,39600.0,,0.0,43712.8,False,4,7329.04,22
T000055785,2024-04-16,P004,S05,,Physical Store,7,38779.42,266000.0,0.0,266000.0,,0.0,3487.9,False,1,38779.42,7
T000055786,2024-04-16,P005,S05,Budget Shopper,Physical Store,44,6458.59,286000.0,1822.04,284177.96,,0.0,32054.7,False,1,6458.59,44
T000055787,2024-04-16,P006,S05,Budget Shopper,Online,54,652.79,35100.0,0.0,35100.0,,0.0,239027.8,False,1,652.79,54
T000055788,2024-04-16,P001,S06,Premium Buyer,Physical Store,19,12590.28,237500.0,0.0,237500.0,,0.0,40613.0,False,4,50361.12,19
T000055789,2024-04-16,P002,S06,Premium Buyer,Online,68,178.43,12240.0,106.76,12133.24,,,349186.7,False,0,0.0,68
T000055790,2024-04-16,P003,S06,Loyal Regular,Physical Store,32,1819.64,57600.0,0.0,57600.0,,0.0,93474.5,False,2,3639.28,32
T000055791,2024-04-16,P004,S06,Budget Shopper,Online,13,37536.87,494000.0,6020.69,487979.31,,0.0,10830.5,False,0,0.0,13
T000055792,2024-04-16,P005,S06,Value Seeker,Physical Store,57,6528.21,370500.0,0.0,370500.0,,0.0,87854.8,False,2,13056.42,57
T000055793,2024-04-16,P006,S06,Value Seeker,Physical Store,74,660.55,48100.0,0.0,48100.0,,0.0,419830.6,False,5,3302.75,74
T000055794,2024-04-16,P001,S07,Premium Buyer,Online,42,12648.25,525000.0,0.0,525000.0,,0.0,44414.1,False,0,0.0,42
T000055795,2024-04-16,P002,S07,Value Seeker,Mobile App,83,179.9,14940.0,8.3,14931.7,,0.0,581711.4,False,1,179.9,83
T000055796,2024-04-16,P003,S07,Value Seeker,Mobile App,28,1817.69,50400.0,0.0,50400.0,,0.0,98002.4,False,3,5453.07,28
T000055797,2024-04-16,P004,S07,Occasional Shopper,Physical Store,12,38040.13,456000.0,0.0,456000.0,,0.0,6217.4,False,0,0.0,12
T000055798,2024-04-16,P005,S07,Budget Shopper,Online,19,6528.4,123500.0,0.0,123500.0,,0.0,56631.4,False,0,0.0,19
T000055799,2024-04-16,P006,S07,Value Seeker,Mobile App,23,659.03,14950.0,0.0,14950.0,,,357769.2,False,1,659.03,23
T000055800,2024-04-16,P001,S08,Value Seeker,Online,39,11391.57,487500.0,43228.77,444271.23,Flash Discount,8.12,79305.2,False,1,11391.57,39
T000055801,2024-04-16,P002,S08,Occasional Shopper,Physical Store,24,179.39,4320.0,14.64,4305.36,,0.0,519887.4,False,0,0.0,24
T000055802,2024-04-16,P003,S08,,Physical Store,27,1774.61,48600.0,685.53,47914.47,,0.0,49313.3,False,4,7098.44,27
T000055803,2024-04-16,P004,S08,Budget Shopper,Physical Store,16,38012.11,608000.0,0.0,608000.0,,0.0,21011.0,False,0,0.0,16
T000055804,2024-04-16,P005,S08,Loyal Regular,Online,46,6438.91,299000.0,2810.14,296189.86,,0.0,64021.1,False,2,12877.82,46
T000055805,2024-04-16,P006,S08,Value Seeker,Online,82,651.21,53300.0,0.0,53300.0,,0.0,501210.4,False,0,0.0,82
T000055806,2024-04-17,P001,S01,Loyal Regular,Online,0,12505.68,0.0,0.0,0.0,,0.0,0.4,True,0,0.0,154
T000055807,2024-04-17,P002,S01,Value Seeker,Mobile App,77,176.51,13860.0,268.73,13591.27,,0.0,261772.5,False,0,0.0,77
T000055808,2024-04-17,P003,S01,,Physical Store,102,1795.21,183600.0,488.58,183111.42,,0.0,10164.5,False,15,26928.15,102
T000055809,2024-04-17,P004,S01,Value Seeker,Physical Store,45,38672.49,1710000.0,0.0,1710000.0,,0.0,1179.4,False,5,193362.45,45
T000055810,2024-04-17,P005,S01,Loyal Regular,Physical Store,71,6484.69,461500.0,1087.01,460412.99,,0.0,12067.2,False,1,6484.69,71
T000055811,2024-04-17,P006,S01,Loyal Regular,Physical Store,99,659.84,64350.0,0.0,64350.0,,0.0,234848.4,False,5,3299.2,99
T000055812,2024-04-17,P001,S02,Occasional Shopper,Mobile App,43,12563.46,537500.0,0.0,537500.0,,0.0,1374.8,False,0,0.0,43
T000055813,2024-04-17,P002,S02,Budget Shopper,Physical Store,179,179.23,32220.0,137.83,32082.17,,0.0,217043.3,False,1,179.23,179
T000055814,2024-04-17,P003,S02,Budget Shopper,PHYSICAL STORE,0,1793.86,0.0,0.0,0.0,,0.0,0.3,True,0,0.0,63
T000055815,2024-04-17,P004,S02,,Physical Store,19,37513.54,722000.0,9242.74,712757.26,,0.0,95.6,False,3,112540.62,19
T000055816,2024-04-17,P005,S02,Value Seeker,ONLINE,49,6524.28,318500.0,0.0,318500.0,,0.0,48832.9,False,2,13048.56,49
T000055817,2024-04-17,P006,S02,Loyal Regular,Physical Store,81,649.78,52650.0,17.82,52632.18,,,426037.0,False,6,3898.68,81
T000055818,2024-04-17,P001,S03,Occasional Shopper,Physical Store,52,12714.38,650000.0,0.0,650000.0,,0.0,3033.7,False,3,38143.14,52
T000055819,2024-04-17,P002,S03,Budget Shopper,Online,89,178.31,16020.0,150.41,15869.59,,0.0,489281.8,False,0,0.0,89
T000055820,2024-04-17,P003,S03,Loyal Regular,Physical Store,27,1766.66,48600.0,900.18,47699.82,,0.0,11741.0,False,4,7066.64,27
T000055821,2024-04-17,P004,S03,Occasional Shopper,Mobile App,11,38340.48,418000.0,0.0,418000.0,,0.0,7034.6,False,2,76680.96,11
T000055822,2024-04-17,P005,S03,Budget Shopper,Online,113,6475.93,734500.0,2719.91,731780.09,,0.0,84267.2,False,3,19427.79,113
T000055823,2024-04-17,P006,S03,Loyal Regular,Marketplace,68,650.08,44200.0,0.0,44200.0,,0.0,542450.0,False,1,650.08,68
T000055824,2024-04-17,P001,S04,Occasional Shopper,Physical Store,88,12648.28,1100000.0,0.0,1100000.0,,0.0,57099.1,False,2,25296.56,88
T000055825,2024-04-17,P002,S04,Premium Buyer,Online,52,179.42,9360.0,30.16,9329.84,,0.0,308761.2,False,1,179.42,52
T000055826,2024-04-17,P003,S04,Premium Buyer,Mobile App,45,1815.67,81000.0,0.0,81000.0,,0.0,33566.0,False,4,7262.68,45
T000055827,2024-04-17,P004,S04,Value Seeker,Online,13,38926.63,494000.0,0.0,494000.0,,0.0,3189.1,False,0,0.0,13
T000055828,2024-04-17,P005,S04,Loyal Regular,Physical Store,70,6524.23,455000.0,0.0,455000.0,,0.0,35693.6,False,2,13048.46,70
T000055829,2024-04-17,P006,S04,Budget Shopper,Physical Store,126,606.61,81900.0,5467.14,76432.86,Flash Discount,6.31,516687.6,False,2,1213.22,126
T000055830,2024-04-17,P001,S05,Occasional Shopper,Physical Store,35,12505.05,437500.0,0.0,437500.0,,0.0,29338.4,False,2,25010.1,35
T000055831,2024-04-17,P002,S05,Value Seeker,Physical Store,97,180.6,17460.0,0.0,17460.0,,0.0,369540.7,False,0,0.0,97
T000055832,2024-04-17,P003,S05,Occasional Shopper,Mobile App,90,1797.02,162000.0,268.2,161731.8,,0.0,43690.8,False,8,14376.16,90
T000055833,2024-04-17,P004,S05,Occasional Shopper,Physical Store,11,38325.28,418000.0,0.0,418000.0,,0.0,3480.9,False,0,0.0,11
T000055834,2024-04-17,P005,S05,Value Seeker,Mobile App,25,6478.49,162500.0,537.75,161962.25,,0.0,32010.7,False,1,6478.49,25
T000055835,2024-04-17,P002,S06,Occasional Shopper,Physical Store,81,179.61,14580.0,31.59,14548.41,,0.0,349864.2,False,2,359.22,81
T000055836,2024-04-17,P003,S06,Occasional Shopper,Marketplace,30,1807.2,54000.0,0.0,54000.0,,0.0,93442.5,False,1,1807.2,30
T000055837,2024-04-17,P004,S06,Budget Shopper,Physical Store,5,37986.42,190000.0,67.9,189932.1,,0.0,10817.5,False,0,0.0,5
T000055838,2024-04-17,P005,S06,Value Seeker,Online,26,6499.17,169000.0,21.58,168978.42,,0.0,87797.8,False,1,6499.17,26
T000055839,2024-04-17,P006,S06,Budget Shopper,Physical Store,70,657.12,45500.0,0.0,45500.0,,0.0,419756.6,False,0,0.0,70
T000055840,2024-04-17,P001,S07,Budget Shopper,Mobile App,22,12414.82,275000.0,1873.96,273126.04,,0.0,44372.1,False,0,0.0,22
T000055841,2024-04-17,P002,S07,Value Seeker,Physical Store,46,181.56,8280.0,0.0,8280.0,,0.0,582576.3,False,0,0.0,46
T000055842,2024-04-17,P003,S07,Occasional Shopper,Online,47,1788.64,84600.0,533.92,84066.08,,0.0,97974.4,False,5,8943.2,47
T000055843,2024-04-17,P004,S07,Occasional Shopper,Physical Store,7,37864.45,266000.0,948.85,265051.15,,0.0,6205.4,False,0,0.0,7
T000055844,2024-04-17,P005,S07,Value Seeker,Online,19,6497.19,123500.0,53.39,123446.61,,0.0,56839.2,False,0,0.0,19
T000055845,2024-04-17,P006,S07,Premium Buyer,Online,32,652.41,20800.0,0.0,20800.0,,0.0,357746.2,False,2,1304.82,32
T000055846,2024-04-17,P001,S08,Value Seeker,Online,104,12412.49,1300000.0,9101.04,1290898.96,,0.0,79751.8,False,9,111712.41,104
T000055847,2024-04-17,P002,S08,Loyal Regular,Mobile App,20,176.75,3600.0,65.0,3535.0,,0.0,521032.1,False,0,0.0,20
T000055848,2024-04-17,P003,S08,,Physical Store,22,1787.08,39600.0,284.24,39315.76,,0.0,49286.3,False,1,1787.08,22
T000055849,2024-04-17,P004,S08,Occasional Shopper,Physical Store,2,37738.96,76000.0,522.08,75477.92,,0.0,20995.0,False,0,0.0,2
T000055850,2024-04-17,P005,S08,Budget Shopper,Physical Store,26,6564.0,169000.0,0.0,169000.0,,,64248.0,False,2,13128.0,26
T000055851,2024-04-17,P006,S08,Value Seeker,Online,40,652.3,26000.0,0.0,26000.0,,0.0,501826.4,False,1,652.3,40
T000055852,2024-04-18,P001,S01,Value Seeker,Physical Store,0,12344.15,0.0,0.0,0.0,,0.0,0.4,True,0,0.0,99
T000055853,2024-04-18,P002,S01,Loyal Regular,Online,108,177.69,19440.0,249.48,19190.52,,,261695.5,False,0,0.0,108
T000055854,2024-04-18,P003,S01,Occasional Shopper,Physical Store,43,1827.68,77400.0,0.0,77400.0,,0.0,10062.5,False,4,7310.72,43
T000055855,2024-04-18,P004,S01,Budget Shopper,Physical Store,24,38004.66,912000.0,0.0,912000.0,,0.0,1134.4,False,0,0.0,24
T000055856,2024-04-18,P005,S01,Value Seeker,Physical Store,112,6544.32,728000.0,0.0,728000.0,,0.0,11996.2,False,1,6544.32,112
T000055857,2024-04-18,P006,S01,Premium Buyer,Physical Store,215,648.09,139750.0,410.65,139339.35,,,235514.0,False,2,1296.18,215
T000055858,2024-04-18,P001,S02,Budget Shopper,Mobile App,55,12553.77,687500.0,0.0,687500.0,,0.0,1331.8,False,3,37661.31,55
T000055859,2024-04-18,P002,S02,Value Seeker,Physical Store,121,179.65,21780.0,42.35,21737.65,,0.0,216864.3,False,0,0.0,121
T000055860,2024-04-18,P003,S02,Loyal Regular,Physical Store,0,1795.73,0.0,0.0,0.0,,0.0,0.3,True,0,0.0,36
T000055861,2024-04-18,P004,S02,Premium Buyer,Physical Store,26,38324.72,988000.0,0.0,988000.0,,0.0,76.6,False,0,0.0,26
T000055862,2024-04-18,P005,S02,Loyal Regular,Physical Store,17,6414.95,110500.0,1445.85,109054.15,,0.0,48783.9,False,3,19244.85,17
T000055863,2024-04-18,P006,S02,Value Seeker,Physical Store,103,645.96,66950.0,416.12,66533.88,,0.0,426712.2,False,6,3875.76,103
T000055864,2024-04-18,P001,S03,Budget Shopper,Physical Store,48,12619.23,600000.0,0.0,600000.0,,0.0,2981.7,False,1,12619.23,48
T000055865,2024-04-18,P002,S03,Premium Buyer,Physical Store,124,181.4,22320.0,0.0,22320.0,,0.0,489192.8,False,0,0.0,124
T000055866,2024-04-18,P003,S03,Premium Buyer,Mobile App,47,1794.69,84600.0,249.57,84350.43,,0.0,11714.0,False,9,16152.21,47
T000055867,2024-04-18,P004,S03,Value Seeker,Online,11,38413.36,418000.0,0.0,418000.0,,0.0,7023.6,False,0,0.0,11
T000055868,2024-04-18,P005,S03,Value Seeker,Marketplace,104,6444.87,676000.0,5733.52,670266.48,,0.0,84154.2,False,9,58003.83,104
T000055869,2024-04-18,P006,S03,Premium Buyer,Online,70,650.36,45500.0,0.0,45500.0,,0.0,542382.0,False,3,1951.08,70
T000055870,2024-04-18,P001,S04,Budget Shopper,Physical Store,34,12441.81,425000.0,1978.46,423021.54,,0.0,57367.8,False,2,24883.62,34
T000055871,2024-04-18,P002,S04,Premium Buyer,Physical Store,165,179.22,29700.0,128.7,29571.3,,0.0,309278.3,False,1,179.22,165
T000055872,2024-04-18,P003,S04,,Physical Store,26,1775.68,46800.0,632.32,46167.68,,0.0,33521.0,False,8,14205.44,26
T000055873,2024-04-18,P004,S04,Loyal Regular,Online,9,38134.95,342000.0,0.0,342000.0,,0.0,3298.8,False,0,0.0,9
T000055874,2024-04-18,P005,S04,Budget Shopper,Marketplace,48,6470.41,312000.0,1420.32,310579.68,,0.0,,False,3,19411.23,48
T000055875,2024-04-18,P006,S04,Occasional Shopper,Mobile App,27,644.63,17550.0,144.99,17405.01,,0.0,516561.6,False,0,0.0,27
T000055876,2024-04-18,P001,S05,Premium Buyer,Physical Store,62,12486.82,775000.0,817.16,774182.84,,0.0,29303.4,False,5,62434.1,62
T000055877,2024-04-18,P002,S05,Budget Shopper,Online,34,181.27,6120.0,0.0,6120.0,,0.0,369443.7,False,0,0.0,34
T000055878,2024-04-18,P003,S05,Occasional Shopper,Physical Store,78,1652.2,140400.0,11528.4,128871.6,Flash Discount,7.93,43600.8,False,14,23130.8,78
T000055879,2024-04-18,P004,S05,Premium Buyer,Physical Store,7,38225.29,266000.0,0.0,266000.0,,0.0,3469.9,False,0,0.0,7
T000055880,2024-04-18,P005,S05,Occasional Shopper,Physical Store,24,6495.54,156000.0,107.04,155892.96,,0.0,32229.0,False,0,0.0,24
T000055881,2024-04-18,P006,S05,Value Seeker,Physical Store,62,642.12,40300.0,488.56,39811.44,,0.0,238973.8,False,5,3210.6,62
T000055882,2024-04-18,P001,S06,Budget Shopper,Mobile App,45,12446.28,562500.0,2417.4,560082.6,,0.0,40594.0,False,2,24892.56,45
T000055883,2024-04-18,P002,S06,Value Seeker,PHYSICAL STORE,40,181.92,7200.0,0.0,7200.0,,0.0,350586.2,False,0,0.0,40
T000055884,2024-04-18,P004,S06,Budget Shopper,Online,12,38887.43,456000.0,0.0,456000.0,,0.0,10812.5,False,2,77774.86,12
T000055885,2024-04-18,P005,S06,Loyal Regular,Online,39,6596.08,253500.0,0.0,253500.0,,0.0,87771.8,False,3,19788.24,39
T000055886,2024-04-18,P006,S06,Occasional Shopper,Marketplace,120,635.98,78000.0,1682.4,76317.6,,0.0,419686.6,False,2,1271.96,120
T000055887,2024-04-18,P001,S07,Budget Shopper,Physical Store,19,12427.1,237500.0,1385.1,236114.9,,0.0,44350.1,False,1,12427.1,19
T000055888,2024-04-18,P002,S07,Value Seeker,Online,59,178.78,10620.0,71.98,10548.02,,0.0,582530.3,False,0,0.0,59
T000055889,2024-04-18,P003,S07,Occasional Shopper,Physical Store,40,1849.0,72000.0,0.0,72000.0,,0.0,,False,5,9245.0,40
T000055890,2024-04-18,P004,S07,Premium Buyer,Online,11,37819.09,418000.0,1990.01,416009.99,,0.0,6198.4,False,0,0.0,11
T000055891,2024-04-18,P005,S07,Value Seeker,Physical Store,42,6564.67,273000.0,0.0,273000.0,,0.0,56820.2,False,1,6564.67,42
T000055892,2024-04-18,P006,S07,Budget Shopper,Physical Store,38,644.92,24700.0,193.04,24506.96,,0.0,358524.0,False,1,644.92,38
T000055893,2024-04-18,P001,S08,Occasional Shopper,Physical Store,28,12310.0,350000.0,5320.0,344680.0,,0.0,79647.8,False,0,0.0,28
T000055894,2024-04-18,P002,S08,Budget Shopper,Physical Store,45,183.64,8100.0,0.0,8100.0,,0.0,521950.9,False,0,0.0,45
T000055895,2024-04-18,P003,S08,Value Seeker,Online,10,1775.22,18000.0,247.8,17752.2,,0.0,49264.3,False,1,1775.22,10
T000055896,2024-04-18,P004,S08,,Physical Store,3,38123.24,114000.0,0.0,114000.0,,0.0,20993.0,False,0,0.0,3
T000055897,2024-04-18,P005,S08,Occasional Shopper,Physical Store,11,6646.13,71500.0,0.0,71500.0,,0.0,64222.0,False,1,6646.13,11
T000055898,2024-04-18,P006,S08,Budget Shopper,Physical Store,65,642.56,42250.0,483.6,41766.4,,0.0,501786.4,False,1,642.56,65
T000055899,2024-04-19,P001,S01,Premium Buyer,Physical Store,122,12707.32,1525000.0,0.0,1525000.0,,0.0,411.2,False,4,50829.28,122
T000055900,2024-04-19,P002,S01,Budget Shopper,Online,48,179.86,8640.0,6.72,8633.28,,0.0,261587.5,False,1,179.86,48
T000055901,2024-04-19,P003,S01,Occasional Shopper,Physical Store,51,1806.03,91800.0,0.0,91800.0,,0.0,10019.5,False,5,9030.15,51
T000055902,2024-04-19,P004,S01,Value Seeker,Marketplace,42,37764.26,1596000.0,9901.08,1586098.92,,0.0,1226.0,False,2,75528.52,42
T000055903,2024-04-19,P005,S01,Premium Buyer,Physical Store,83,6373.62,539500.0,10489.54,529010.46,,0.0,12271.9,False,5,31868.1,83
T000055904,2024-04-19,P006,S01,Budget Shopper,Marketplace,109,648.07,70850.0,210.37,70639.63,,0.0,236116.2,False,5,3240.35,109
T000055905,2024-04-19,P001,S02,Premium Buyer,Physical Store,29,12450.57,362500.0,1433.47,361066.53,,,1276.8,False,1,12450.57,29
T000055906,2024-04-19,P002,S02,Loyal Regular,Physical Store,70,179.26,12600.0,51.8,12548.2,,0.0,216743.3,False,0,0.0,70
T000055907,2024-04-19,P003,S02,Loyal Regular,Online,30,1773.38,54000.0,798.6,53201.4,,0.0,318.5,False,3,5320.14,30
T000055908,2024-04-19,P004,S02,Budget Shopper,Mobile App,10,38157.82,380000.0,0.0,380000.0,,0.0,50.6,False,4,152631.28,10
T000055909,2024-04-19,P005,S02,Occasional Shopper,Online,95,6527.69,617500.0,0.0,617500.0,,0.0,48766.9,False,4,26110.76,95
T000055910,2024-04-19,P006,S02,Budget Shopper,Physical Store,151,656.24,98150.0,0.0,98150.0,,0.0,427621.0,False,3,1968.72,151
T000055911,2024-04-19,P001,S03,,Physical Store,84,12452.12,1050000.0,4021.92,1045978.08,,0.0,2933.7,False,6,74712.72,84
T000055912,2024-04-19,P003,S03,Budget Shopper,Physical Store,13,1803.38,23400.0,0.0,23400.0,,0.0,11667.0,False,0,0.0,13
T000055913,2024-04-19,P004,S03,Value Seeker,Online,3,38589.94,114000.0,0.0,114000.0,,0.0,7012.6,False,0,0.0,3
T000055914,2024-04-19,P005,S03,Premium Buyer,Physical Store,62,6448.17,403000.0,3213.46,399786.54,,0.0,84479.6,False,0,0.0,62
T000055915,2024-04-19,P006,S03,Budget Shopper,Physical Store,87,651.52,56550.0,0.0,56550.0,,0.0,543244.8,False,4,2606.08,87
T000055916,2024-04-19,P001,S04,Value Seeker,Mobile App,68,12450.13,850000.0,3391.16,846608.84,,0.0,57333.8,False,7,87150.91,68
T000055917,2024-04-19,P002,S04,Occasional Shopper,Physical Store,58,179.73,10440.0,15.66,10424.34,,0.0,309113.3,False,1,179.73,58
T000055918,2024-04-19,P003,S04,Budget Shopper,Mobile App,20,1759.16,36000.0,816.8,35183.2,,0.0,33495.0,False,1,1759.16,20
T000055919,2024-04-19,P004,S04,Value Seeker,Mobile App,14,37891.72,532000.0,1515.92,530484.08,,0.0,3289.8,False,1,37891.72,14
T000055920,2024-04-19,P005,S04,Premium Buyer,Physical Store,86,6430.33,559000.0,5991.62,553008.38,,0.0,35575.6,False,1,6430.33,86
T000055921,2024-04-19,P006,S04,Value Seeker,Physical Store,98,650.02,63700.0,0.0,63700.0,,0.0,516534.6,False,3,1950.06,98
T000055922,2024-04-19,P001,S05,Premium Buyer,Physical Store,14,12632.51,175000.0,0.0,175000.0,,0.0,29241.4,False,0,0.0,14
T000055923,2024-04-19,P002,S05,Loyal Regular,Physical Store,82,176.74,14760.0,267.32,14492.68,,0.0,370265.3,False,0,0.0,82
T000055924,2024-04-19,P003,S05,Value Seeker,Online,61,1807.64,109800.0,0.0,109800.0,,0.0,43919.0,False,3,5422.92,61
T000055925,2024-04-19,P004,S05,Value Seeker,Physical Store,12,38143.94,456000.0,0.0,456000.0,,0.0,3584.1,False,2,76287.88,12
T000055926,2024-04-19,P005,S05,Premium Buyer,Online,38,6574.85,247000.0,0.0,247000.0,,0.0,32487.1,False,1,6574.85,38
T000055927,2024-04-19,P006,S05,Loyal Regular,Online,35,652.79,22750.0,0.0,22750.0,,0.0,239486.7,False,1,652.79,35
T000055928,2024-04-19,P001,S06,Value Seeker,Physical Store,24,12630.42,300000.0,0.0,300000.0,,0.0,40549.0,False,1,12630.42,24
T000055929,2024-04-19,P002,S06,Value Seeker,Physical Store,43,178.22,7740.0,76.54,7663.46,,0.0,350546.2,False,0,0.0,43
T000055930,2024-04-19,P003,S06,Budget Shopper,Physical Store,10,1778.68,18000.0,213.2,17786.8,,0.0,93412.5,False,2,3557.36,10
T000055931,2024-04-19,P004,S06,Budget Shopper,Physical Store,8,38060.39,304000.0,0.0,304000.0,,0.0,10899.1,False,0,0.0,8
T000055932,2024-04-19,P005,S06,Budget Shopper,Marketplace,25,6608.48,162500.0,0.0,162500.0,,0.0,87732.8,False,2,13216.96,25
T000055933,2024-04-19,P006,S06,Budget Shopper,Mobile App,115,648.22,74750.0,204.7,74545.3,,0.0,419566.6,False,3,1944.66,115
T000055934,2024-04-19,P001,S07,Budget Shopper,Physical Store,38,12799.54,475000.0,0.0,475000.0,,0.0,,False,4,51198.16,38
T000055935,2024-04-19,P002,S07,Value Seeker,Online,91,179.11,16380.0,80.99,16299.01,,0.0,583221.2,False,1,179.11,91
T000055936,2024-04-19,P003,S07,Budget Shopper,Physical Store,19,1817.84,34200.0,0.0,34200.0,,0.0,98234.2,False,3,5453.52,19
T000055937,2024-04-19,P004,S07,Value Seeker,Physical Store,5,38373.68,190000.0,0.0,190000.0,,0.0,6187.4,False,0,0.0,5
T000055938,2024-04-19,P005,S07,Loyal Regular,Online,32,6506.48,208000.0,0.0,208000.0,,0.0,56778.2,False,0,0.0,32
T000055939,2024-04-19,P006,S07,Budget Shopper,Online,40,653.94,26000.0,0.0,26000.0,,0.0,358486.0,False,0,0.0,40
T000055940,2024-04-19,P001,S08,Budget Shopper,Physical Store,53,12665.47,662500.0,0.0,662500.0,,0.0,79619.8,False,5,63327.35,53
T000055941,2024-04-19,P002,S08,Budget Shopper,Online,46,180.9,8280.0,0.0,8280.0,,0.0,521905.9,False,0,0.0,46
T000055942,2024-04-19,P003,S08,Budget Shopper,Physical Store,28,1780.31,50400.0,551.32,49848.68,,0.0,49524.2,False,1,1780.31,28
T000055943,2024-04-19,P004,S08,Budget Shopper,Online,8,38448.3,304000.0,0.0,304000.0,,0.0,20990.0,False,1,38448.3,8
T000055944,2024-04-19,P005,S08,Premium Buyer,Online,24,6512.47,156000.0,0.0,156000.0,,0.0,64211.0,False,1,6512.47,24
T000055945,2024-04-19,P006,S08,Budget Shopper,Physical Store,63,669.07,40950.0,0.0,40950.0,,0.0,502559.0,False,0,0.0,63
T000055946,2024-04-20,P001,S01,Loyal Regular,Mobile App,253,12384.73,3162500.0,29163.31,3133336.69,,0.0,289.2,False,6,74308.38,253
T000055947,2024-04-20,P002,S01,Occasional Shopper,Physical Store,233,179.79,41940.0,48.93,41891.07,,0.0,261539.5,False,3,539.37,233
T000055948,2024-04-20,P003,S01,Value Seeker,Physical Store,70,1792.07,126000.0,555.1,125444.9,,0.0,10191.1,False,17,30465.19,70
T000055949,2024-04-20,P004,S01,Budget Shopper,PHYSICAL STORE,43,37974.43,1634000.0,1099.51,1632900.49,,0.0,1184.0,False,4,151897.72,43
T000055950,2024-04-20,P005,S01,Loyal Regular,Physical Store,217,6553.44,1410500.0,0.0,1410500.0,,0.0,12460.2,False,5,32767.2,217
T000055951,2024-04-20,P006,S01,Loyal Regular,Physical Store,87,650.14,56550.0,0.0,56550.0,,0.0,,False,1,650.14,87
T000055952,2024-04-20,P001,S02,Premium Buyer,Online,141,12459.39,1762500.0,5726.01,1756773.99,,0.0,1418.1,False,6,74756.34,141
T000055953,2024-04-20,P002,S02,Loyal Regular,Online,182,178.72,32760.0,232.96,32527.04,,0.0,217487.5,False,2,357.44,182
T000055954,2024-04-20,P003,S02,Loyal Regular,Physical Store,188,1803.89,338400.0,0.0,338400.0,,0.0,288.5,False,30,54116.7,188
T000055955,2024-04-20,P004,S02,Premium Buyer,Physical Store,40,38054.77,1520000.0,0.0,1520000.0,,0.0,40.6,True,2,76109.54,42
T000055956,2024-04-20,P005,S02,,Physical Store,130,6458.75,845000.0,5362.5,839637.5,,0.0,48671.9,False,2,12917.5,130
T000055957,2024-04-20,P006,S02,Occasional Shopper,Physical Store,251,649.73,163150.0,67.77,163082.23,,0.0,427470.0,False,9,5847.57,251
T000055958,2024-04-20,P001,S03,Value Seeker,Physical Store,85,12409.99,1062500.0,7650.85,1054849.15,,0.0,2849.7,False,2,24819.98,85
T000055959,2024-04-20,P002,S03,Value Seeker,Physical Store,57,182.41,10260.0,0.0,10260.0,,0.0,489682.2,False,0,0.0,57
T000055960,2024-04-20,P003,S03,Premium Buyer,Mobile App,38,1815.02,68400.0,0.0,68400.0,,0.0,11864.9,False,4,7260.08,38
T000055961,2024-04-20,P004,S03,Value Seeker,Online,30,38239.64,1140000.0,0.0,1140000.0,,0.0,7009.6,False,1,38239.64,30
T000055962,2024-04-20,P005,S03,Premium Buyer,Marketplace,87,6529.3,565500.0,0.0,565500.0,,0.0,84873.8,False,2,13058.6,87
T000055963,2024-04-20,P006,S03,Value Seeker,Physical Store,114,648.46,74100.0,175.56,73924.44,,0.0,543978.1,False,5,3242.3,114
T000055964,2024-04-20,P001,S04,Loyal Regular,Online,61,12270.8,762500.0,13981.2,748518.8,,0.0,57265.8,False,2,24541.6,61
T000055965,2024-04-20,P002,S04,Budget Shopper,Mobile App,65,180.09,11700.0,0.0,11700.0,,0.0,309601.1,False,0,0.0,65
T000055966,2024-04-20,P003,S04,Budget Shopper,Online,20,1824.13,36000.0,0.0,36000.0,,0.0,33475.0,False,2,3648.26,20
T000055967,2024-04-20,P004,S04,Loyal Regular,Physical Store,20,37880.31,760000.0,2393.8,757606.2,,0.0,3275.8,False,1,37880.31,20
T000055968,2024-04-20,P005,S04,Occasional Shopper,Online,94,6535.53,611000.0,0.0,611000.0,,0.0,35725.7,False,12,78426.36,94
T000055969,2024-04-20,P006,S04,Budget Shopper,Mobile App,107,642.34,69550.0,819.62,68730.38,,0.0,516436.6,False,3,1927.02,107
T000055970,2024-04-20,P001,S05,Value Seeker,Physical Store,27,12698.22,337500.0,0.0,337500.0,,0.0,29227.4,False,0,0.0,27
