date,day_of_week,day_name,week_of_year,month,month_name,quarter,year,day_of_month,is_weekend,is_month_start,is_month_end,is_quarter_start,is_quarter_end,holiday_name,holiday_flag,holiday_type,days_to_holiday,days_from_holiday,promotion_event,major_event_flag,temperature_c,rainfall_mm,humidity_pct,weather_condition,inflation_index,consumer_confidence_index,unemployment_rate,fuel_price_index,marketing_campaign,campaign_type,campaign_intensity,digital_ad_spend,offline_ad_spend,campaign_active_flag
2023-10-02,1,Monday,40,10,October,4,2023,2,False,False,False,False,False,,False,,22.0,,,False,29.5,0.0,57.1,Pleasant,6.27,106.06,6.8,100.43,,,,165790.89,70535.3,False
2023-10-03,2,Tuesday,40,10,October,4,2023,3,False,False,False,False,False,,False,,21.0,,,False,29.0,0.0,38.6,Pleasant,6.27,106.21,6.8,100.5,,,,121175.57,67344.24,False
2023-10-04,3,Wednesday,40,10,October,4,2023,4,False,False,False,False,False,,False,,20.0,,,False,27.2,,59.6,Pleasant,6.29,106.15,6.79,100.47,,,,136164.64,65529.85,False
2023-10-05,4,Thursday,40,10,October,4,2023,5,False,False,False,False,False,,False,,19.0,,,False,24.7,0.0,62.7,Pleasant,6.31,106.27,6.8,100.45,,,,132004.14,73105.11,False
2023-10-06,5,Friday,40,10,October,4,2023,6,False,False,False,False,False,,False,,18.0,,,False,21.9,0.0,61.9,Pleasant,6.28,106.54,6.8,100.41,,,,139762.48,64878.42,False
2023-10-07,6,Saturday,40,10,October,4,2023,7,True,False,False,False,False,,False,,17.0,,,False,23.8,0.0,55.9,Pleasant,6.27,106.63,6.81,100.41,,,,167095.08,69927.46,False
2023-10-08,7,Sunday,40,10,October,4,2023,8,True,False,False,False,False,,False,,16.0,,,False,21.7,0.0,42.4,Pleasant,6.25,106.9,6.81,100.45,,,,165037.74,108039.77,False
2023-10-09,1,Monday,41,10,October,4,2023,9,False,False,False,False,False,,False,,15.0,,,False,21.9,0.0,63.9,Pleasant,6.26,107.18,6.8,100.43,,,,150823.87,69344.19,False
2023-10-10,2,Tuesday,41,10,October,4,2023,10,False,False,False,False,False,,False,,14.0,,,False,22.4,0.0,52.9,Pleasant,6.26,107.11,6.79,100.32,,,,150414.22,84696.68,False
2023-10-11,3,Wednesday,41,10,October,4,2023,11,False,False,False,False,False,,False,,13.0,,,False,22.2,0.0,44.8,Pleasant,6.26,107.09,6.8,100.33,,,,151616.23,85459.03,False
2023-10-12,4,Thursday,41,10,October,4,2023,12,False,False,False,False,False,,False,,12.0,,,False,20.6,0.0,58.3,Pleasant,6.25,107.15,6.78,100.27,,,,134949.76,51493.1,False
2023-10-13,5,Friday,41,10,October,4,2023,13,False,False,False,False,False,,False,,11.0,,,False,23.3,0.0,64.9,Pleasant,6.26,107.29,6.78,100.26,,,,98122.66,79674.59,False
2023-10-14,6,Saturday,41,10,October,4,2023,14,True,False,False,False,False,,False,,10.0,,,False,22.4,0.0,48.5,Pleasant,6.27,107.05,6.77,100.13,,,,167034.68,88901.14,False
2023-10-15,7,Sunday,41,10,October,4,2023,15,True,False,False,False,False,,False,,9.0,,,False,19.0,3.9,66.4,Light Rain,6.29,107.22,6.76,100.07,,,,188359.51,96619.47,False
2023-10-16,1,Monday,42,10,October,4,2023,16,False,False,False,False,False,,False,,8.0,,,False,18.8,,47.2,Pleasant,6.28,107.27,6.77,100.1,,,,158031.5,70631.99,False
2023-10-17,2,Tuesday,42,10,October,4,2023,17,False,False,False,False,False,,False,,7.0,,,False,19.8,0.0,47.8,Pleasant,6.3,107.36,6.78,100.13,,,,126022.14,65448.91,False
2023-10-18,3,Wednesday,42,10,October,4,2023,18,False,False,False,False,False,,False,,6.0,,Festival Sale - Dussehra,False,20.0,0.0,48.4,Pleasant,6.29,107.28,6.77,100.06,Festival Sale - Dussehra,Festival Sale,Medium,245735.59,119265.3,True
2023-10-19,4,Thursday,42,10,October,4,2023,19,False,False,False,False,False,,False,,5.0,,Festival Sale - Dussehra,False,21.5,0.0,54.2,Pleasant,6.3,107.26,6.77,100.13,Festival Sale - Dussehra,Festival Sale,Medium,271241.23,123590.05,True
2023-10-20,5,Friday,42,10,October,4,2023,20,False,False,False,False,False,,False,,4.0,,Festival Sale - Dussehra,False,19.4,0.0,59.1,Pleasant,6.27,107.21,6.77,100.04,Festival Sale - Dussehra,Festival Sale,Medium,276134.1,123221.73,True
2023-10-21,6,Saturday,42,10,October,4,2023,21,True,False,False,False,False,,False,,3.0,,Festival Sale - Dussehra,False,17.6,0.0,58.1,Pleasant,6.3,107.25,6.77,100.03,Festival Sale - Dussehra,Festival Sale,Medium,365971.72,178750.42,True
2023-10-22,7,Sunday,42,10,October,4,2023,22,True,False,False,False,False,,False,,2.0,,Festival Sale - Dussehra,False,16.3,0.0,,Pleasant,6.29,107.31,6.78,99.98,Festival Sale - Dussehra,Festival Sale,Medium,357585.62,163933.37,True
2023-10-23,1,Monday,43,10,October,4,2023,23,False,False,False,False,False,,False,,1.0,,Diwali Mega Sale,True,18.4,0.0,54.3,Pleasant,6.32,107.37,6.8,100.01,Diwali Mega Sale,Festival Sale,High,408430.74,173998.74,True
2023-10-24,2,Tuesday,43,10,October,4,2023,24,False,False,False,False,False,Dussehra,True,Festival,0.0,0.0,Diwali Mega Sale,True,18.7,0.0,46.5,Pleasant,6.32,107.15,6.79,100.09,Diwali Mega Sale,Festival Sale,High,374924.94,176510.74,True
2023-10-25,3,Wednesday,43,10,October,4,2023,25,False,False,False,False,False,,False,,18.0,1.0,Diwali Mega Sale,True,18.5,0.0,67.1,Pleasant,6.32,107.17,6.8,100.08,Diwali Mega Sale,Festival Sale,High,371162.74,184714.86,True
2023-10-26,4,Thursday,43,10,October,4,2023,26,False,False,False,False,False,,False,,17.0,2.0,Diwali Mega Sale,True,20.1,0.0,55.6,Pleasant,6.32,107.06,6.8,100.07,Diwali Mega Sale,Festival Sale,High,334293.18,176964.62,True
2023-10-27,5,Friday,43,10,October,4,2023,27,False,False,False,False,False,,False,,16.0,3.0,Diwali Mega Sale,True,18.3,,49.7,Pleasant,6.32,107.16,6.81,100.12,Diwali Mega Sale,Festival Sale,High,347459.04,185162.63,True
2023-10-28,6,Saturday,43,10,October,4,2023,28,True,False,False,False,False,,False,,15.0,4.0,Diwali Mega Sale,True,16.9,0.0,60.6,Pleasant,6.31,107.17,6.82,100.16,Diwali Mega Sale,Festival Sale,High,453067.25,224260.79,True
2023-10-29,7,Sunday,43,10,October,4,2023,29,True,False,False,False,False,,False,,14.0,5.0,Diwali Mega Sale,True,15.3,0.0,50.3,Pleasant,6.31,107.25,6.8,100.12,Diwali Mega Sale,Festival Sale,High,458351.63,212825.15,True
2023-10-30,1,Monday,44,10,October,4,2023,30,False,False,False,False,False,,False,,13.0,6.0,Diwali Mega Sale,True,15.9,0.0,57.5,Pleasant,6.32,107.34,6.8,100.13,Diwali Mega Sale,Festival Sale,High,367511.23,192246.72,True
2023-10-31,2,Tuesday,44,10,October,4,2023,31,False,False,True,False,False,,False,,12.0,7.0,Diwali Mega Sale,True,14.3,0.0,48.9,Cold,6.32,107.49,6.8,100.14,Diwali Mega Sale,Festival Sale,High,349185.82,184862.71,True
2023-11-01,3,Wednesday,44,11,November,4,2023,1,False,True,False,False,False,,False,,11.0,8.0,Diwali Mega Sale,True,15.6,0.0,59.6,Pleasant,6.31,107.18,6.8,100.16,Diwali Mega Sale,Festival Sale,High,372214.39,182882.2,True
2023-11-02,4,Thursday,44,11,November,4,2023,2,False,False,False,False,False,,False,,10.0,9.0,Diwali Mega Sale,True,16.1,4.3,49.1,Light Rain,6.31,107.16,6.81,100.22,Diwali Mega Sale,Festival Sale,High,366098.5,177729.44,True
2023-11-03,5,Friday,44,11,November,4,2023,3,False,False,False,False,False,,False,,9.0,10.0,Diwali Mega Sale,True,18.5,0.0,53.9,Pleasant,6.35,107.24,6.81,100.22,Diwali Mega Sale,Festival Sale,High,387614.53,211145.75,True
2023-11-04,6,Saturday,44,11,November,4,2023,4,True,False,False,False,False,,False,,8.0,11.0,Diwali Mega Sale,True,18.5,7.0,57.7,Light Rain,6.33,107.29,6.8,100.27,Diwali Mega Sale,Festival Sale,High,462138.75,240535.96,True
2023-11-05,7,Sunday,44,11,November,4,2023,5,True,False,False,False,False,,False,,7.0,12.0,Diwali Mega Sale,True,18.2,0.0,39.3,Pleasant,6.34,107.32,6.81,100.19,Diwali Mega Sale,Festival Sale,High,502895.38,225327.13,True
2023-11-06,1,Monday,45,11,November,4,2023,6,False,False,False,False,False,,False,,6.0,13.0,Diwali Mega Sale,True,18.3,0.0,53.3,Pleasant,6.33,,6.8,100.26,Diwali Mega Sale,Festival Sale,High,340704.12,183121.48,True
2023-11-07,2,Tuesday,45,11,November,4,2023,7,False,False,False,False,False,,False,,5.0,14.0,Diwali Mega Sale,True,15.9,0.0,44.3,Pleasant,6.31,107.06,6.81,100.18,Diwali Mega Sale,Festival Sale,High,361819.66,187330.94,True
2023-11-08,3,Wednesday,45,11,November,4,2023,8,False,False,False,False,False,,False,,4.0,15.0,Diwali Mega Sale,True,16.2,0.0,58.4,Pleasant,6.33,107.39,6.82,100.08,Diwali Mega Sale,Festival Sale,High,390234.6,192445.35,True
2023-11-09,4,Thursday,45,11,November,4,2023,9,False,False,False,False,False,,False,,3.0,16.0,Diwali Mega Sale,True,16.7,0.0,63.7,Pleasant,6.33,107.21,6.82,100.12,Diwali Mega Sale,Festival Sale,High,352726.02,175444.91,True
2023-11-10,5,Friday,45,11,November,4,2023,10,False,False,False,False,False,,False,,2.0,17.0,Diwali Mega Sale,True,15.2,0.0,46.8,Pleasant,6.32,107.11,6.83,100.18,Diwali Mega Sale,Festival Sale,High,411066.34,174975.98,True
2023-11-11,6,Saturday,45,11,November,4,2023,11,True,False,False,False,False,,False,,1.0,18.0,Diwali Mega Sale,True,14.4,0.0,44.4,Cold,6.31,107.21,6.83,100.23,Diwali Mega Sale,Festival Sale,High,448849.76,228040.39,True
2023-11-12,7,Sunday,45,11,November,4,2023,12,True,False,False,False,False,Diwali,True,Festival,0.0,0.0,Diwali Mega Sale,True,14.8,0.0,63.7,Cold,6.34,107.23,6.82,100.21,Diwali Mega Sale,Festival Sale,High,468564.1,213986.01,True
2023-11-13,1,Monday,46,11,November,4,2023,13,False,False,False,False,False,,False,,,1.0,Diwali Mega Sale,True,14.2,0.0,57.4,Cold,6.34,107.09,6.83,100.22,Diwali Mega Sale,Festival Sale,High,361713.56,188937.15,True
2023-11-14,2,Tuesday,46,11,November,4,2023,14,False,False,False,False,False,,False,,,2.0,Diwali Mega Sale,True,15.1,0.0,49.9,Pleasant,6.31,107.19,6.83,100.27,Diwali Mega Sale,Festival Sale,High,349863.7,170059.86,True
2023-11-15,3,Wednesday,46,11,November,4,2023,15,False,False,False,False,False,,False,,,3.0,Diwali Mega Sale,True,16.7,0.0,43.8,Pleasant,6.33,107.08,6.84,100.3,Diwali Mega Sale,Festival Sale,High,351852.33,179710.12,True
2023-11-16,4,Thursday,46,11,November,4,2023,16,False,False,False,False,False,,False,,,4.0,,False,16.3,0.0,60.3,Pleasant,6.33,107.19,6.82,100.34,,,,140791.01,58653.29,False
2023-11-17,5,Friday,46,11,November,4,2023,17,False,False,False,False,False,,False,,,5.0,,False,18.4,0.0,47.8,Pleasant,6.31,107.28,6.84,100.37,,,,131533.88,88521.62,False
2023-11-18,6,Saturday,46,11,November,4,2023,18,True,False,False,False,False,,False,,,6.0,,False,16.9,0.0,60.4,Pleasant,6.31,107.2,6.83,100.37,,,,216760.31,89452.66,False
2023-11-19,7,Sunday,46,11,November,4,2023,19,True,False,False,False,False,,False,,,7.0,,False,15.5,0.0,63.2,Pleasant,6.31,107.38,6.83,100.48,,,,177923.18,80719.58,False
2023-11-20,1,Monday,47,11,November,4,2023,20,False,False,False,False,False,,False,,,8.0,,False,15.0,0.0,,Cold,6.3,107.31,6.82,100.45,,,,173599.48,68249.73,False
2023-11-21,2,Tuesday,47,11,November,4,2023,21,False,False,False,False,False,,False,,,9.0,,False,14.0,0.0,49.1,Cold,6.3,107.19,6.83,100.4,,,,134831.79,84938.05,False
2023-11-22,3,Wednesday,47,11,November,4,2023,22,False,False,False,False,False,,False,,,10.0,,False,14.3,0.0,53.5,Cold,6.32,107.5,6.82,100.43,,,,117643.26,69657.62,False
2023-11-23,4,Thursday,47,11,November,4,2023,23,False,False,False,False,False,,False,,,11.0,,False,13.8,0.5,59.5,Cold,6.32,107.69,6.82,100.44,,,,122349.2,55881.83,False
2023-11-24,5,Friday,47,11,November,4,2023,24,False,False,False,False,False,,False,,,12.0,Black Friday,True,14.3,0.0,,Cold,6.35,107.77,6.84,100.43,Black Friday,Flash Sale,High,352990.92,206786.57,True
2023-11-25,6,Saturday,47,11,November,4,2023,25,True,False,False,False,False,,False,,30.0,13.0,Black Friday,True,14.2,0.0,48.7,Cold,6.35,107.9,6.82,100.34,Black Friday,Flash Sale,High,449212.67,229225.16,True
2023-11-26,7,Sunday,47,11,November,4,2023,26,True,False,False,False,False,,False,,29.0,14.0,Black Friday,True,14.5,0.0,49.1,Cold,6.33,107.74,6.82,100.31,Black Friday,Flash Sale,High,438904.56,218289.35,True
2023-11-27,1,Monday,48,11,November,4,2023,27,False,False,False,False,False,,False,,28.0,15.0,Cyber Monday,True,13.6,0.0,56.5,Cold,6.34,107.54,6.82,100.29,Cyber Monday,Flash Sale,High,380201.54,174175.8,True
2023-11-28,2,Tuesday,48,11,November,4,2023,28,False,False,False,False,False,,False,,27.0,16.0,,False,13.5,0.0,57.3,Cold,6.32,107.4,6.81,100.48,,,,162984.96,73536.61,False
2023-11-29,3,Wednesday,48,11,November,4,2023,29,False,False,False,False,False,,False,,26.0,17.0,,False,14.2,0.0,47.2,Cold,6.33,107.4,6.82,100.48,,,,151275.93,71171.0,False
2023-11-30,4,Thursday,48,11,November,4,2023,30,False,False,True,False,False,,False,,25.0,18.0,,False,14.9,0.0,63.6,Cold,6.32,107.37,6.81,100.48,,,,149480.65,70775.54,False
2023-12-01,5,Friday,48,12,December,4,2023,1,False,True,False,False,False,,False,,24.0,19.0,,False,12.5,1.4,49.9,Cold,6.32,107.5,6.82,100.57,,,,106256.38,59121.9,False
2023-12-02,6,Saturday,48,12,December,4,2023,2,True,False,False,False,False,,False,,23.0,20.0,,False,11.6,0.0,60.6,Cold,6.31,107.42,6.82,100.65,,,,221235.26,81435.64,False
2023-12-03,7,Sunday,48,12,December,4,2023,3,True,False,False,False,False,,False,,22.0,21.0,,False,13.5,0.0,67.6,Cold,6.36,107.5,6.83,100.49,,,,195264.29,67203.18,False
2023-12-04,1,Monday,49,12,December,4,2023,4,False,False,False,False,False,,False,,21.0,22.0,,False,13.1,0.0,42.4,Cold,6.4,107.42,6.84,100.46,,,,154492.23,63961.94,False
2023-12-05,2,Tuesday,49,12,December,4,2023,5,False,False,False,False,False,,False,,20.0,23.0,,False,13.4,0.0,62.6,Cold,6.42,107.37,6.83,100.4,,,,124604.31,72471.9,False
2023-12-06,3,Wednesday,49,12,December,4,2023,6,False,False,False,False,False,,False,,19.0,24.0,,False,14.0,0.0,64.2,Cold,6.44,107.43,6.84,100.38,,,,165839.68,62402.89,False
2023-12-07,4,Thursday,49,12,December,4,2023,7,False,False,False,False,False,,False,,18.0,25.0,,False,13.1,0.0,43.6,Cold,6.43,107.21,6.83,100.59,,,,105793.09,80331.76,False
2023-12-08,5,Friday,49,12,December,4,2023,8,False,False,False,False,False,,False,,17.0,26.0,,False,12.7,0.0,43.2,Cold,6.44,107.15,6.83,100.69,,,,111494.9,47702.05,False
2023-12-09,6,Saturday,49,12,December,4,2023,9,True,False,False,False,False,,False,,16.0,27.0,,False,13.3,0.0,56.3,Cold,6.47,107.32,6.83,100.65,,,,184192.24,105523.62,False
2023-12-10,7,Sunday,49,12,December,4,2023,10,True,False,False,False,False,,False,,15.0,28.0,,False,14.2,0.0,58.2,Cold,6.47,107.45,6.83,100.75,,,,191413.26,92899.31,False
2023-12-11,1,Monday,50,12,December,4,2023,11,False,False,False,False,False,,False,,14.0,29.0,,False,12.1,0.0,53.8,Cold,6.46,107.74,6.82,100.69,,,,157098.02,48989.04,False
2023-12-12,2,Tuesday,50,12,December,4,2023,12,False,False,False,False,False,,False,,13.0,30.0,,False,12.8,0.0,32.9,Cold,6.43,107.72,6.82,100.67,,,,120496.12,70328.21,False
2023-12-13,3,Wednesday,50,12,December,4,2023,13,False,False,False,False,False,,False,,12.0,,,False,13.5,0.0,67.7,Cold,6.45,107.57,6.82,100.61,,,,142301.88,80378.5,False
2023-12-14,4,Thursday,50,12,December,4,2023,14,False,False,False,False,False,,False,,11.0,,,False,15.5,0.0,49.9,Pleasant,6.42,107.32,6.83,100.59,,,,128803.24,88830.52,False
2023-12-15,5,Friday,50,12,December,4,2023,15,False,False,False,False,False,,False,,10.0,,,False,14.3,3.9,,Light Rain,6.49,107.38,6.81,100.56,,,,137710.79,76230.6,False
2023-12-16,6,Saturday,50,12,December,4,2023,16,True,False,False,False,False,,False,,9.0,,,False,14.1,0.0,,Cold,6.51,107.29,6.8,100.49,,,,118144.49,106635.57,False
2023-12-17,7,Sunday,50,12,December,4,2023,17,True,False,False,False,False,,False,,8.0,,,False,14.4,0.0,56.4,Cold,6.53,107.23,6.79,100.56,,,,118345.6,85206.14,False
2023-12-18,1,Monday,51,12,December,4,2023,18,False,False,False,False,False,,False,,7.0,,,False,15.7,0.0,54.4,Pleasant,6.53,107.21,6.79,100.55,,,,169100.23,75152.57,False
2023-12-19,2,Tuesday,51,12,December,4,2023,19,False,False,False,False,False,,False,,6.0,,,False,17.2,0.0,52.1,Pleasant,6.53,107.54,6.78,100.61,,,,120105.79,75812.31,False
2023-12-20,3,Wednesday,51,12,December,4,2023,20,False,False,False,False,False,,False,,5.0,,,False,15.9,0.0,48.2,Pleasant,6.51,107.56,6.79,100.64,,,,121512.2,74695.1,False
2023-12-21,4,Thursday,51,12,December,4,2023,21,False,False,False,False,False,,False,,4.0,,,False,12.3,0.0,73.0,Cold,6.47,107.51,6.8,100.75,,,,166343.29,65431.81,False
2023-12-22,5,Friday,51,12,December,4,2023,22,False,False,False,False,False,,False,,3.0,,,False,14.8,0.0,52.4,Cold,6.47,107.38,6.8,100.83,,,,115777.41,82719.65,False
2023-12-23,6,Saturday,51,12,December,4,2023,23,True,False,False,False,False,,False,,2.0,,,False,15.0,0.0,50.4,Pleasant,6.48,107.36,6.8,100.74,,,,181195.98,85065.12,False
2023-12-24,7,Sunday,51,12,December,4,2023,24,True,False,False,False,False,,False,,1.0,,,False,15.8,0.0,54.5,Pleasant,6.47,107.27,6.79,100.78,,,,140614.85,70083.67,False
2023-12-25,1,Monday,52,12,December,4,2023,25,False,False,False,False,False,Christmas,True,National,0.0,0.0,,False,15.6,0.0,57.6,Pleasant,6.47,107.59,6.8,100.74,,,,143392.31,80486.94,False
2023-12-26,2,Tuesday,52,12,December,4,2023,26,False,False,False,False,False,,False,,6.0,1.0,New Year Sale,False,14.7,0.0,52.1,Cold,6.47,107.63,6.77,100.82,New Year Sale,Seasonal Sale,Medium,263638.41,130228.21,True
2023-12-27,3,Wednesday,52,12,December,4,2023,27,False,False,False,False,False,,False,,5.0,2.0,New Year Sale,False,14.7,0.0,65.4,Cold,6.47,107.75,6.75,100.93,New Year Sale,Seasonal Sale,Medium,255096.57,128316.42,True
2023-12-28,4,Thursday,52,12,December,4,2023,28,False,False,False,False,False,,False,,4.0,3.0,New Year Sale,False,13.2,0.0,57.7,Cold,6.4,107.93,6.74,100.88,New Year Sale,Seasonal Sale,Medium,250407.68,144832.29,True
2023-12-29,5,Friday,52,12,December,4,2023,29,False,False,False,False,False,,False,,3.0,4.0,New Year Sale,False,13.6,0.0,44.0,Cold,6.39,108.04,6.73,100.71,New Year Sale,Seasonal Sale,Medium,234729.25,120715.43,True
2023-12-30,6,Saturday,52,12,December,4,2023,30,True,False,False,False,False,,False,,2.0,5.0,New Year Sale,False,13.4,0.0,59.1,Cold,6.38,108.11,6.73,100.71,New Year Sale,Seasonal Sale,Medium,294915.41,169327.78,True
2023-12-31,7,Sunday,52,12,December,4,2023,31,True,False,True,False,True,,False,,1.0,6.0,New Year Sale,False,13.1,0.0,42.8,Cold,6.4,107.92,6.73,100.64,New Year Sale,Seasonal Sale,Medium,296451.49,170232.07,True
2024-01-01,1,Monday,1,1,January,1,2024,1,False,True,False,True,False,New Year,True,National,0.0,0.0,New Year Sale,False,11.4,0.0,71.1,Cold,6.41,107.67,6.74,100.63,New Year Sale,Seasonal Sale,Medium,253728.43,124919.28,True
2024-01-02,2,Tuesday,1,1,January,1,2024,2,False,False,False,False,False,,False,,24.0,1.0,New Year Sale,False,13.5,0.0,57.1,Cold,6.44,107.59,6.76,100.57,New Year Sale,Seasonal Sale,Medium,227935.3,121566.17,True
2024-01-03,3,Wednesday,1,1,January,1,2024,3,False,False,False,False,False,,False,,23.0,2.0,End of Season Sale - Winter,False,14.7,0.0,42.1,Cold,6.44,107.64,6.79,100.55,End of Season Sale - Winter,Clearance,Medium,221834.89,108069.08,True
2024-01-04,4,Thursday,1,1,January,1,2024,4,False,False,False,False,False,,False,,22.0,3.0,End of Season Sale - Winter,False,14.3,,56.6,Cold,6.44,107.52,6.79,100.55,End of Season Sale - Winter,Clearance,Medium,304840.06,124765.84,True
2024-01-05,5,Friday,1,1,January,1,2024,5,False,False,False,False,False,,False,,21.0,4.0,End of Season Sale - Winter,False,13.1,1.9,54.4,Cold,6.44,107.53,6.77,100.53,End of Season Sale - Winter,Clearance,Medium,256921.73,134271.33,True
2024-01-06,6,Saturday,1,1,January,1,2024,6,True,False,False,False,False,,False,,20.0,5.0,End of Season Sale - Winter,False,13.8,0.0,60.2,Cold,6.47,107.49,6.75,100.58,End of Season Sale - Winter,Clearance,Medium,351876.51,162135.23,True
2024-01-07,7,Sunday,1,1,January,1,2024,7,True,False,False,False,False,,False,,19.0,6.0,End of Season Sale - Winter,False,13.6,0.0,61.7,Cold,6.47,107.47,6.75,100.64,End of Season Sale - Winter,Clearance,Medium,328307.42,146286.6,True
2024-01-08,1,Monday,2,1,January,1,2024,8,False,False,False,False,False,,False,,18.0,7.0,End of Season Sale - Winter,False,13.2,0.0,58.2,Cold,6.46,107.58,6.74,100.7,End of Season Sale - Winter,Clearance,Medium,287822.17,134834.49,True
2024-01-09,2,Tuesday,2,1,January,1,2024,9,False,False,False,False,False,,False,,17.0,8.0,End of Season Sale - Winter,False,13.8,0.0,37.8,Cold,6.49,107.45,6.73,100.67,End of Season Sale - Winter,Clearance,Medium,229910.85,124772.86,True
2024-01-10,3,Wednesday,2,1,January,1,2024,10,False,False,False,False,False,,False,,16.0,9.0,End of Season Sale - Winter,False,13.6,0.0,63.3,Cold,6.5,107.34,6.73,100.61,End of Season Sale - Winter,Clearance,Medium,270167.6,112768.05,True
2024-01-11,4,Thursday,2,1,January,1,2024,11,False,False,False,False,False,,False,,15.0,10.0,End of Season Sale - Winter,False,13.4,0.0,51.3,Cold,6.5,107.39,6.71,100.62,End of Season Sale - Winter,Clearance,Medium,269483.01,126313.72,True
2024-01-12,5,Friday,2,1,January,1,2024,12,False,False,False,False,False,,False,,14.0,11.0,End of Season Sale - Winter,False,14.4,0.0,54.2,Cold,6.49,107.37,6.7,100.57,End of Season Sale - Winter,Clearance,Medium,258977.11,117754.76,True
2024-01-13,6,Saturday,2,1,January,1,2024,13,True,False,False,False,False,,False,,13.0,12.0,End of Season Sale - Winter,False,15.1,0.0,56.0,Pleasant,6.49,107.44,6.69,100.53,End of Season Sale - Winter,Clearance,Medium,291467.77,148858.3,True
2024-01-14,7,Sunday,2,1,January,1,2024,14,True,False,False,False,False,,False,,12.0,13.0,End of Season Sale - Winter,False,17.0,0.0,54.0,Pleasant,6.48,107.36,6.68,100.51,End of Season Sale - Winter,Clearance,Medium,329913.76,156355.92,True
2024-01-15,1,Monday,3,1,January,1,2024,15,False,False,False,False,False,,False,,11.0,14.0,End of Season Sale - Winter,False,16.8,,51.7,Pleasant,6.47,107.59,6.67,100.5,End of Season Sale - Winter,Clearance,Medium,264042.38,130492.57,True
2024-01-16,2,Tuesday,3,1,January,1,2024,16,False,False,False,False,False,,False,,10.0,15.0,,False,15.1,0.0,53.7,Pleasant,6.49,107.69,6.67,100.47,,,,133246.66,67238.99,False
2024-01-17,3,Wednesday,3,1,January,1,2024,17,False,False,False,False,False,,False,,9.0,16.0,,False,13.5,0.0,53.6,Cold,6.53,107.7,6.65,100.4,,,,136264.22,58664.66,False
2024-01-18,4,Thursday,3,1,January,1,2024,18,False,False,False,False,False,,False,,8.0,17.0,,False,14.3,,48.0,Cold,6.5,107.75,6.65,100.42,,,,151698.4,67631.43,False
2024-01-19,5,Friday,3,1,January,1,2024,19,False,False,False,False,False,,False,,7.0,18.0,,False,16.0,0.0,60.1,Pleasant,6.49,107.67,6.65,100.44,,,,142386.9,80368.17,False
2024-01-20,6,Saturday,3,1,January,1,2024,20,True,False,False,False,False,,False,,6.0,19.0,Republic Day Sale,False,14.8,0.0,47.1,Cold,6.5,107.86,6.64,100.5,Republic Day Sale,National Sale,Medium,296226.41,180849.67,True
2024-01-21,7,Sunday,3,1,January,1,2024,21,True,False,False,False,False,,False,,5.0,20.0,Republic Day Sale,False,15.3,0.6,54.0,Pleasant,6.49,108.0,6.63,100.49,Republic Day Sale,National Sale,Medium,313536.77,151423.64,True
2024-01-22,1,Monday,4,1,January,1,2024,22,False,False,False,False,False,,False,,4.0,21.0,Republic Day Sale,False,16.7,0.0,47.5,Pleasant,6.52,108.16,6.62,100.52,Republic Day Sale,National Sale,Medium,292500.89,119449.02,True
2024-01-23,2,Tuesday,4,1,January,1,2024,23,False,False,False,False,False,,False,,3.0,22.0,Republic Day Sale,False,15.9,0.0,71.1,Pleasant,6.54,108.04,6.62,100.56,Republic Day Sale,National Sale,Medium,246899.44,137925.68,True
2024-01-24,3,Wednesday,4,1,January,1,2024,24,False,False,False,False,False,,False,,2.0,23.0,Republic Day Sale,False,16.1,0.0,57.8,Pleasant,6.54,107.96,6.63,100.61,Republic Day Sale,National Sale,Medium,220851.74,132211.97,True
2024-01-25,4,Thursday,4,1,January,1,2024,25,False,False,False,False,False,,False,,1.0,24.0,Republic Day Sale,False,17.8,0.0,58.6,Pleasant,6.54,107.82,6.62,100.6,Republic Day Sale,National Sale,Medium,232055.11,127838.79,True
2024-01-26,5,Friday,4,1,January,1,2024,26,False,False,False,False,False,Republic Day,True,National,0.0,0.0,Republic Day Sale,False,16.9,0.0,65.1,Pleasant,6.54,107.93,6.6,100.63,Republic Day Sale,National Sale,Medium,237404.49,143148.65,True
2024-01-27,6,Saturday,4,1,January,1,2024,27,True,False,False,False,False,,False,,18.0,1.0,Republic Day Sale,False,15.2,5.9,44.5,Light Rain,6.54,107.84,6.62,100.76,Republic Day Sale,National Sale,Medium,334994.68,175640.01,True
2024-01-28,7,Sunday,4,1,January,1,2024,28,True,False,False,False,False,,False,,17.0,2.0,,False,15.2,0.0,60.2,Pleasant,6.54,107.97,6.62,100.84,,,,179865.53,91845.91,False
2024-01-29,1,Monday,5,1,January,1,2024,29,False,False,False,False,False,,False,,16.0,3.0,,False,17.0,0.0,66.6,Pleasant,6.53,107.86,6.63,100.88,,,,130940.06,60073.74,False
2024-01-30,2,Tuesday,5,1,January,1,2024,30,False,False,False,False,False,,False,,15.0,4.0,,False,16.3,0.0,53.8,Pleasant,6.51,107.75,6.63,100.95,,,,171918.56,63028.2,False
2024-01-31,3,Wednesday,5,1,January,1,2024,31,False,False,True,False,False,,False,,14.0,5.0,,False,15.4,0.0,53.1,Pleasant,6.52,107.88,6.63,100.94,,,,109012.41,54827.47,False
